Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.01,51.12,CALGARY INTL A,3031092,2021-02-01,2021,2,1,,9.4,,-9.4,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,6.0,,2.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-02,2021,2,2,,-8.2,,-13.2,,-10.7,,28.7,,0.0,,0.0,,4.0,,3.6,,7.0,,34.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-03,2021,2,3,,-11.8,,-19.1,,-15.5,,33.5,,0.0,,0.0,,8.6,,7.8,,13.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-04,2021,2,4,,0.6,,-19.3,,-9.4,,27.4,,0.0,,0.0,,0.8,,0.4,,15.0,,1.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-05,2021,2,5,,-6.6,,-21.4,,-14.0,,32.0,,0.0,,0.0,,5.8,,3.4,,14.0,,4.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-06,2021,2,6,,-19.8,,-24.0,,-21.9,,39.9,,0.0,,0.0,,3.3,,2.8,,20.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-07,2021,2,7,,-23.2,,-29.1,,-26.2,,44.2,,0.0,,0.0,,0.0,T,0.0,T,23.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-08,2021,2,8,,-23.8,,-29.3,,-26.6,,44.6,,0.0,,0.0,,0.2,,0.2,,23.0,,35.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-09,2021,2,9,,-24.3,,-29.0,,-26.7,,44.7,,0.0,,0.0,,0.0,T,0.0,T,23.0,,33.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-10,2021,2,10,,-26.0,,-29.8,,-27.9,,45.9,,0.0,,0.0,,0.0,T,0.0,T,23.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-11,2021,2,11,,-24.9,,-30.8,,-27.9,,45.9,,0.0,,0.0,,0.0,,0.0,,23.0,,34.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-12,2021,2,12,,-17.7,,-27.1,,-22.4,,40.4,,0.0,,0.0,,0.6,,0.2,,23.0,,35.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-13,2021,2,13,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,23.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-14,2021,2,14,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,22.0,,16.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-15,2021,2,15,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,22.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-16,2021,2,16,,-4.7,,-21.8,,-13.3,,31.3,,0.0,,0.0,,3.3,,3.1,,22.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-17,2021,2,17,,-6.2,,-13.9,,-10.1,,28.1,,0.0,,0.0,,0.4,,0.4,,25.0,,34.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-18,2021,2,18,,-3.3,,-17.7,,-10.5,,28.5,,0.0,,0.0,,0.0,,0.0,,22.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-19,2021,2,19,,3.8,,-6.1,,-1.2,,19.2,,0.0,,0.0,,0.0,,0.0,,14.0,,29.0,,59.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-20,2021,2,20,,3.4,,-6.0,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,12.0,,28.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-21,2021,2,21,,8.5,,-0.9,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,10.0,,26.0,,71.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-22,2021,2,22,,8.3,,-1.1,,3.6,,14.4,,0.0,,0.0,,4.0,,3.8,,4.0,,27.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-23,2021,2,23,,1.7,,-4.8,,-1.6,,19.6,,0.0,,0.0,,0.0,T,0.0,T,14.0,,33.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-24,2021,2,24,,1.8,,-9.2,,-3.7,,21.7,,0.0,,0.0,,0.0,T,0.0,T,10.0,,27.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-25,2021,2,25,,4.6,,-2.7,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,9.0,,27.0,,71.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-26,2021,2,26,,0.2,,-13.2,,-6.5,,24.5,,0.0,,0.0,,2.8,,2.2,,8.0,,35.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-27,2021,2,27,,-5.8,,-14.6,,-10.2,,28.2,,0.0,,0.0,,0.0,T,0.0,T,10.0,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-28,2021,2,28,,7.0,,-7.7,,-0.4,,18.4,,0.0,,0.0,,0.0,,0.0,,9.0,,27.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-01,2021,3,1,,10.2,,0.1,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,9.0,,26.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-02,2021,3,2,,6.4,,-3.6,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,8.0,,20.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-03,2021,3,3,,8.6,,-3.3,,2.7,,15.3,,0.0,,0.0,,0.0,,0.0,,6.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-03-04,2021,3,4,,10.8,,-4.9,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,4.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-03-05,2021,3,5,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,4.0,,19.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-06,2021,3,6,,5.7,,-2.3,,1.7,,16.3,,0.0,,0.0,,0.3,,0.3,,3.0,,2.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-07,2021,3,7,,7.6,,-5.2,,1.2,,16.8,,0.0,,0.0,,0.0,,0.0,,2.0,,29.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-08,2021,3,8,,5.7,,-2.5,,1.6,,16.4,,0.0,,0.0,,0.0,T,0.0,T,2.0,,28.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-09,2021,3,9,,5.9,,-4.7,,0.6,,17.4,,0.0,,0.0,T,0.0,,0.0,T,2.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-03-10,2021,3,10,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,2.0,,1.0,,66.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-11,2021,3,11,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,2.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-03-12,2021,3,12,,13.7,,-1.9,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,26.0,,36.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-13,2021,3,13,,15.4,,-3.6,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,16.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-14,2021,3,14,,18.7,,-2.9,,7.9,,10.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,17.0,,36.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-15,2021,3,15,,8.7,,-2.7,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,36.0,,68.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-16,2021,3,16,,9.1,,-6.3,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,0.0,T,36.0,,31.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-17,2021,3,17,,12.7,,-6.7,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,17.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-18,2021,3,18,,17.0,,-3.3,,6.9,,11.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,15.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-19,2021,3,19,,14.7,,2.1,,8.4,,9.6,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,23.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-20,2021,3,20,,10.6,,-2.4,,4.1,,13.9,,0.0,,0.0,,0.0,,0.0,,,,27.0,,59.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-21,2021,3,21,,7.6,,-3.3,,2.2,,15.8,,0.0,,0.0,,0.0,,0.0,,,,36.0,,49.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-22,2021,3,22,,6.8,,-2.3,,2.3,,15.7,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,30.0,,51.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-23,2021,3,23,,5.4,,-5.1,,0.2,,17.8,,0.0,,0.0,,0.0,,0.0,,,,20.0,,36.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-24,2021,3,24,,9.1,,-1.8,,3.7,,14.3,,0.0,,0.0,,3.8,,1.8,,4.0,E,29.0,,53.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-25,2021,3,25,,-2.0,,-5.8,,-3.9,,21.9,,0.0,,0.0,,2.8,,1.7,,5.0,,36.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-26,2021,3,26,,2.5,,-5.1,,-1.3,,19.3,,0.0,,0.0,,2.2,,1.4,,7.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-03-27,2021,3,27,,12.9,,-3.0,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,2.0,,22.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-28,2021,3,28,,14.5,,-2.2,,6.2,,11.8,,0.0,,0.0,,1.0,,1.4,,1.0,E,34.0,,69.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-29,2021,3,29,,-1.8,,-10.6,,-6.2,,24.2,,0.0,,0.0,,0.8,,0.8,,1.0,,33.0,,85.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-30,2021,3,30,,4.5,,-9.8,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,1.0,,30.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-31,2021,3,31,,12.1,,-4.2,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,29.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-01,2021,4,1,,16.7,,-0.8,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,,,27.0,,84.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-02,2021,4,2,,11.9,,-2.3,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,,,16.0,,44.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-03,2021,4,3,,15.0,,-1.4,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,,,15.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-04,2021,4,4,,6.6,,-2.8,,1.9,,16.1,,0.0,,0.2,,0.0,T,0.2,,,,2.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-05,2021,4,5,,13.2,,-5.3,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-04-06,2021,4,6,,15.4,,-0.4,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,27.0,,36.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-07,2021,4,7,,17.0,,-0.8,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,23.0,,53.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-08,2021,4,8,,6.3,,-2.8,,1.8,,16.2,,0.0,,0.2,,0.0,T,0.2,,,,36.0,,60.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-09,2021,4,9,,11.5,,-5.0,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,,,28.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-10,2021,4,10,,8.0,,-4.8,,1.6,,16.4,,0.0,,0.0,,0.0,,0.0,,,,35.0,,69.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-11,2021,4,11,,5.7,,-4.9,,0.4,,17.6,,0.0,,0.0,,0.0,,0.0,,,,34.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-12,2021,4,12,,4.6,,-5.0,,-0.2,,18.2,,0.0,,0.0,,0.0,,0.0,,,,8.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-13,2021,4,13,,7.5,,-9.6,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,,,14.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-14,2021,4,14,,12.8,,-4.4,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,,,18.0,,38.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-15,2021,4,15,,14.9,,-3.3,,5.8,,12.2,,0.0,,0.0,,0.0,,0.0,,,,5.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-16,2021,4,16,,18.1,,-2.8,,7.7,,10.3,,0.0,,0.0,,0.0,,0.0,,,,4.0,,49.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-17,2021,4,17,,20.4,,-0.4,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-18,2021,4,18,,11.2,,-3.0,,4.1,,13.9,,0.0,,0.6,,7.2,,7.6,,6.0,E,5.0,,47.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-19,2021,4,19,,5.1,,-2.4,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,7.0,,35.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-20,2021,4,20,,11.2,,-4.8,,3.2,,14.8,,0.0,,0.0,,0.0,,0.0,,0.0,T,16.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-21,2021,4,21,,19.2,,-1.2,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,,,36.0,,67.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-22,2021,4,22,,,M,,M,,M,,M,,M,0.0,,1.1,,1.1,,0.0,T,35.0,,69.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-23,2021,4,23,,2.8,,-4.9,,-1.1,,19.1,,0.0,,0.0,,0.2,,0.2,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-04-24,2021,4,24,,3.8,,-3.2,,0.3,,17.7,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-04-25,2021,4,25,,3.8,,-0.9,,1.5,,16.5,,0.0,,0.0,,1.4,,1.4,,0.0,T,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-04-26,2021,4,26,,14.5,,-3.3,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,0.0,T,22.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-27,2021,4,27,,14.8,,1.8,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,4.0,,44.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-28,2021,4,28,,18.1,,-1.5,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,27.0,,60.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-29,2021,4,29,,20.4,,1.7,,11.1,,6.9,,0.0,,0.0,,0.0,,0.0,,,,28.0,,53.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-30,2021,4,30,,21.7,,7.2,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,29.0,,71.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-01,2021,5,1,,12.9,,1.0,,7.0,,11.0,,0.0,,0.2,,0.0,,0.2,,,,34.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-02,2021,5,2,,10.8,,1.0,,5.9,,12.1,,0.0,,0.2,,0.0,T,0.2,,,,36.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-03,2021,5,3,,13.3,,-1.5,,5.9,,12.1,,0.0,,0.2,,0.0,,0.2,,,,29.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-04,2021,5,4,,12.5,,2.4,,7.5,,10.5,,0.0,,1.9,,0.0,,1.9,,,,33.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-05,2021,5,5,,14.3,,1.7,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-06,2021,5,6,,19.7,,2.7,,11.2,,6.8,,0.0,,0.0,,0.0,,0.0,,,,17.0,,59.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-07,2021,5,7,,16.5,,5.8,,11.2,,6.8,,0.0,,0.0,,0.0,,0.0,,,,34.0,,68.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-08,2021,5,8,,5.8,,0.5,,3.2,,14.8,,0.0,,1.2,,0.3,,1.5,,0.0,T,34.0,,68.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-09,2021,5,9,,2.9,,0.4,,1.7,,16.3,,0.0,,1.0,,5.8,,6.6,,0.0,T,35.0,,34.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-10,2021,5,10,,13.6,,-3.0,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,16.0,,31.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-11,2021,5,11,,,M,,M,,M,,M,,M,,M,,M,,M,,,32.0,,44.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-12,2021,5,12,,17.8,,0.2,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,,,17.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-13,2021,5,13,,16.8,,6.5,,11.7,,6.3,,0.0,,0.3,,0.0,,0.3,,,,5.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-14,2021,5,14,,19.4,,2.4,,10.9,,7.1,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-05-15,2021,5,15,,22.3,,3.7,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,27.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-16,2021,5,16,,25.1,,10.1,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,16.0,,47.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-17,2021,5,17,,27.2,,10.3,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,,,35.0,,51.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-18,2021,5,18,,16.8,,6.6,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,28.0,,81.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-19,2021,5,19,,7.5,,0.8,,4.2,,13.8,,0.0,,0.7,,0.0,T,0.7,,,,3.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-20,2021,5,20,,2.8,,-1.8,,0.5,,17.5,,0.0,,0.2,,1.2,,1.4,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-05-21,2021,5,21,,11.3,,0.1,,5.7,,12.3,,0.0,,0.0,,0.0,T,0.0,T,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-05-22,2021,5,22,,13.8,,-0.5,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,17.0,,44.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-23,2021,5,23,,10.6,,1.8,,6.2,,11.8,,0.0,,9.1,,0.0,,9.1,,,,12.0,,43.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-24,2021,5,24,,10.4,,1.9,,6.2,,11.8,,0.0,,7.6,,0.0,,7.6,,,,32.0,,62.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-25,2021,5,25,,11.6,,6.7,,9.2,,8.8,,0.0,,1.6,,0.0,,1.6,,,,30.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-26,2021,5,26,,19.4,,4.7,,12.1,,5.9,,0.0,,0.0,T,0.0,,0.0,T,,,17.0,,49.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-27,2021,5,27,,22.8,,4.7,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,,,29.0,,62.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-28,2021,5,28,,17.7,,6.3,,12.0,,6.0,,0.0,,3.2,,0.5,,3.7,,,,29.0,,63.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-29,2021,5,29,,19.3,,5.0,,12.2,,5.8,,0.0,,0.0,,0.0,,0.0,,,,29.0,,40.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-30,2021,5,30,,22.4,,5.8,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,,,13.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-31,2021,5,31,,24.6,,9.7,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,,,36.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-01,2021,6,1,,27.1,,11.9,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,1.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-02,2021,6,2,,30.8,,11.3,,21.1,,0.0,,3.1,,0.0,,0.0,,0.0,,,,23.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-03,2021,6,3,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,36.0,,49.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-04,2021,6,4,,28.4,,13.6,,21.0,,0.0,,3.0,,0.4,,0.0,,0.4,,,,31.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-05,2021,6,5,,16.4,,8.9,,12.7,,5.3,,0.0,,5.6,,0.0,,5.6,,,,5.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-06,2021,6,6,,15.8,,5.5,,10.7,,7.3,,0.0,,3.2,,0.0,,3.2,,,,31.0,,49.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-07,2021,6,7,,13.0,,4.7,,8.9,,9.1,,0.0,,0.7,,0.0,,0.7,,,,32.0,,65.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-08,2021,6,8,,15.1,,3.7,,9.4,,8.6,,0.0,,0.0,,0.0,,0.0,,,,14.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-09,2021,6,9,,15.0,,5.7,,10.4,,7.6,,0.0,,2.2,,0.0,,2.2,,,,13.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-10,2021,6,10,,13.0,,7.8,,10.4,,7.6,,0.0,,1.5,,0.0,,1.5,,,,36.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-11,2021,6,11,,19.6,,4.1,,11.9,,6.1,,0.0,,0.0,,0.0,,0.0,,,,19.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-12,2021,6,12,,21.3,,5.6,,13.5,,4.5,,0.0,,0.0,T,0.0,,0.0,T,,,22.0,,47.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-13,2021,6,13,,29.4,,4.3,,16.9,,1.1,,0.0,,0.0,,0.0,,0.0,,,,14.0,,53.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-14,2021,6,14,,33.0,,13.5,,23.3,,0.0,,5.3,,0.0,T,0.0,,0.0,T,,,29.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-15,2021,6,15,,26.8,,14.1,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,,,24.0,,75.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-16,2021,6,16,,20.9,,11.2,,16.1,,1.9,,0.0,,0.2,,0.0,,0.2,,,,30.0,,60.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-17,2021,6,17,,24.0,,7.6,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,,,29.0,,47.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-18,2021,6,18,,24.7,,6.7,,15.7,,2.3,,0.0,,0.0,,0.0,,0.0,,,,15.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-19,2021,6,19,,16.9,,10.6,,13.8,,4.2,,0.0,,2.1,,0.0,,2.1,,,,1.0,,36.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-20,2021,6,20,,22.3,,10.2,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,34.0,,43.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-21,2021,6,21,,27.8,,8.5,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-06-22,2021,6,22,,31.2,,12.0,,21.6,,0.0,,3.6,,0.0,,0.0,,0.0,,,,30.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-23,2021,6,23,,24.5,,13.3,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,,,8.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-24,2021,6,24,,19.9,,11.2,,15.6,,2.4,,0.0,,14.4,,0.0,,14.4,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-06-25,2021,6,25,,27.2,,13.1,,20.2,,0.0,,2.2,,0.0,,0.0,,0.0,,,,1.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-26,2021,6,26,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,33.0,,40.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-27,2021,6,27,,,M,,M,,M,,M,,M,,M,,M,,M,,,11.0,,34.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-28,2021,6,28,,34.6,,16.3,,25.5,,0.0,,7.5,,0.0,,0.0,,0.0,,,,17.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-29,2021,6,29,,36.3,,18.3,,27.3,,0.0,,9.3,,0.0,,0.0,,0.0,,,,14.0,,47.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-06-30,2021,6,30,,35.9,,18.2,,27.1,,0.0,,9.1,,0.0,,0.0,,0.0,,,,17.0,,48.0,
